IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.141.174,2087,2087,TRUE,SIN,Asia Pacific,Singapore,148,7.16
8.219.174.142,443,443,TRUE,SIN,Asia Pacific,Singapore,56,7.16
8.219.11.158,2053,2053,TRUE,SIN,Asia Pacific,Singapore,73,7.16
8.218.122.55,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,43,7.16
47.245.126.151,2087,2087,TRUE,SIN,Asia Pacific,Singapore,80,7.15
8.219.201.8,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,7.15
8.219.3.53,8443,8443,TRUE,SIN,Asia Pacific,Singapore,82,7.15
8.222.140.87,2053,2053,TRUE,SIN,Asia Pacific,Singapore,40,7.15
8.219.145.245,80,80,FALSE,SIN,Asia Pacific,Singapore,32,7.15
8.219.107.135,80,80,FALSE,SIN,Asia Pacific,Singapore,14,7.14
47.74.7.51,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,86,7.14
8.222.144.117,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,7.14
8.219.60.54,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,7.14
8.219.195.47,8443,8443,TRUE,SIN,Asia Pacific,Singapore,76,7.14
47.91.31.231,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,107,7.14
8.222.164.209,443,443,TRUE,SIN,Asia Pacific,Singapore,97,7.14
8.218.85.128,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,77,7.13
47.242.176.237,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,134,7.12
47.236.146.249,2087,2087,TRUE,SIN,Asia Pacific,Singapore,91,7.12
47.236.169.164,2053,2053,TRUE,SIN,Asia Pacific,Singapore,100,7.12
47.245.126.151,2083,2083,TRUE,SIN,Asia Pacific,Singapore,59,7.12
47.236.130.95,8443,8443,TRUE,SIN,Asia Pacific,Singapore,86,7.11
8.219.40.37,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,7.11
47.243.162.49,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,61,7.11
8.219.161.129,2083,2083,TRUE,SIN,Asia Pacific,Singapore,112,7.11
8.218.11.90,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,85,7.1
8.219.61.52,2083,2083,TRUE,SIN,Asia Pacific,Singapore,145,7.1
8.218.22.210,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,87,7.1
47.236.83.239,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,7.1
8.222.138.164,80,80,FALSE,SIN,Asia Pacific,Singapore,13,7.09
47.236.5.223,8443,8443,TRUE,SIN,Asia Pacific,Singapore,82,7.09
8.218.22.210,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,83,7.09
8.219.222.98,8080,8080,FALSE,SIN,Asia Pacific,Singapore,52,7.08
47.242.174.27,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,56,7.08
8.218.158.94,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,80,7.08
47.76.32.108,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,138,7.08
8.210.101.157,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,75,7.07
8.219.174.142,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,7.07
8.219.40.255,8080,8080,FALSE,SIN,Asia Pacific,Singapore,35,7.07
8.210.146.108,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,67,7.07
8.218.3.12,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,66,7.06
8.222.144.117,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,7.05
8.219.201.245,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,7.05
47.74.7.51,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,143,7.05
8.210.55.134,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,81,7.05
8.222.150.197,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,7.05
8.218.85.128,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,39,7.04
8.219.60.68,2096,2096,TRUE,SIN,Asia Pacific,Singapore,50,7.04
8.219.137.50,2096,2096,TRUE,SIN,Asia Pacific,Singapore,23,7.03
8.219.66.156,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,78,7.03
8.217.250.222,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,64,7.03
8.218.122.55,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,69,7.03
8.219.196.117,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,7.03
47.237.8.82,2095,2095,FALSE,SIN,Asia Pacific,Singapore,28,7.03
8.222.226.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,7.03
47.245.126.151,2053,2053,TRUE,SIN,Asia Pacific,Singapore,81,7.02
8.219.111.175,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,7.02
47.74.17.71,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,82,7.02
8.219.126.240,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,7.02
8.222.152.165,80,80,FALSE,SIN,Asia Pacific,Singapore,20,7.01
47.91.31.231,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,134,7.01
47.236.149.107,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,7.01
8.219.152.195,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,7.01
8.218.18.132,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,54,7.01
8.219.126.240,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,7
8.217.221.165,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,75,6.99
47.245.93.74,2052,2052,FALSE,SIN,Asia Pacific,Singapore,33,6.99
47.243.70.197,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,77,6.99
8.219.4.122,80,80,FALSE,SIN,Asia Pacific,Singapore,11,6.99
47.236.10.182,8443,8443,TRUE,SIN,Asia Pacific,Singapore,97,6.98
47.236.121.7,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,6.98
8.222.212.219,2096,2096,TRUE,SIN,Asia Pacific,Singapore,63,6.98
8.219.247.203,80,80,FALSE,SIN,Asia Pacific,Singapore,16,6.98
8.219.137.50,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,6.97
8.218.3.12,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,64,6.97
47.242.176.237,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,6.97
47.245.115.6,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,6.97
8.218.65.237,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,92,6.97
8.222.137.192,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,6.97
8.219.99.8,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,6.96
8.217.250.5,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,88,6.96
8.218.136.25,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,42,6.96
8.219.104.242,2087,2087,TRUE,SIN,Asia Pacific,Singapore,130,6.96
8.219.103.57,2096,2096,TRUE,SIN,Asia Pacific,Singapore,39,6.96
8.210.3.24,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,138,6.96
8.222.137.192,8080,8080,FALSE,SIN,Asia Pacific,Singapore,29,6.96
8.210.192.93,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,42,6.96
47.243.42.219,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,71,6.95
8.218.188.129,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,53,6.95
8.219.66.156,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,80,6.95
8.222.214.13,2053,2053,TRUE,SIN,Asia Pacific,Singapore,66,6.95
8.219.1.92,2053,2053,TRUE,SIN,Asia Pacific,Singapore,11,6.94
47.242.176.237,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,37,6.94
8.219.222.98,2087,2087,TRUE,SIN,Asia Pacific,Singapore,106,6.94
8.219.60.54,8080,8080,FALSE,SIN,Asia Pacific,Singapore,31,6.93
8.219.67.133,2053,2053,TRUE,SIN,Asia Pacific,Singapore,56,6.93
8.210.245.224,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,64,6.93
47.245.107.174,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,6.93
47.236.169.164,8880,8880,FALSE,SIN,Asia Pacific,Singapore,39,6.93
8.222.180.242,2083,2083,TRUE,SIN,Asia Pacific,Singapore,67,6.93
8.218.136.25,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,6.93
8.222.128.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,94,6.92
8.222.202.163,2096,2096,TRUE,SIN,Asia Pacific,Singapore,32,6.92
8.222.221.109,2087,2087,TRUE,SIN,Asia Pacific,Singapore,30,6.92
8.219.40.37,80,80,FALSE,SIN,Asia Pacific,Singapore,7,6.92
8.218.142.253,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,77,6.92
8.218.85.128,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,42,6.92
47.242.171.94,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,52,6.91
47.236.174.206,2087,2087,TRUE,SIN,Asia Pacific,Singapore,101,6.9
8.222.180.86,2082,2082,FALSE,SIN,Asia Pacific,Singapore,23,6.9
8.218.127.249,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,86,6.89
8.218.8.142,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,63,6.89
8.218.188.129,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,6.89
8.218.127.249,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,65,6.89
8.219.167.65,2087,2087,TRUE,SIN,Asia Pacific,Singapore,60,6.89
8.210.250.120,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,50,6.89
8.222.255.15,443,443,TRUE,SIN,Asia Pacific,Singapore,105,6.89
8.218.18.235,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,86,6.89
47.242.59.216,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,53,6.88
8.219.222.8,443,443,TRUE,SIN,Asia Pacific,Singapore,139,6.87
8.218.22.210,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,38,6.87
47.236.123.133,8880,8880,FALSE,SIN,Asia Pacific,Singapore,38,6.87
8.219.74.35,8443,8443,TRUE,SIN,Asia Pacific,Singapore,69,6.87
47.236.169.15,2052,2052,FALSE,SIN,Asia Pacific,Singapore,32,6.87
47.91.31.231,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,246,6.87
8.219.103.126,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,6.86
8.219.111.147,8443,8443,TRUE,SIN,Asia Pacific,Singapore,74,6.86
8.222.193.65,8443,8443,TRUE,SIN,Asia Pacific,Singapore,107,6.86
8.219.60.68,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,6.86
8.219.139.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,150,6.85
8.219.193.22,8880,8880,FALSE,SIN,Asia Pacific,Singapore,23,6.85
8.219.60.54,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,6.84
47.76.80.72,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,95,6.84
8.217.145.40,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,51,6.84
8.222.214.231,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,6.84
8.219.12.152,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,6.84
8.219.84.214,2086,2086,FALSE,SIN,Asia Pacific,Singapore,40,6.83
47.236.149.107,2082,2082,FALSE,SIN,Asia Pacific,Singapore,7,6.83
47.245.108.213,2086,2086,FALSE,SIN,Asia Pacific,Singapore,51,6.83
8.218.18.132,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,56,6.83
8.218.22.210,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,65,6.82
8.217.221.165,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,108,6.82
8.219.51.211,2083,2083,TRUE,SIN,Asia Pacific,Singapore,73,6.82
8.217.221.165,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,55,6.82
47.245.107.174,2053,2053,TRUE,SIN,Asia Pacific,Singapore,66,6.82
8.219.103.126,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,6.81
47.236.171.205,80,80,FALSE,SIN,Asia Pacific,Singapore,24,6.81
8.219.193.22,2053,2053,TRUE,SIN,Asia Pacific,Singapore,91,6.81
8.219.156.148,2053,2053,TRUE,SIN,Asia Pacific,Singapore,167,6.81
47.74.5.99,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,72,6.79
47.242.54.157,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,38,6.79
8.219.1.92,2086,2086,FALSE,SIN,Asia Pacific,Singapore,37,6.79
8.210.101.157,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,88,6.79
8.219.250.239,80,80,FALSE,SIN,Asia Pacific,Singapore,60,6.78
8.219.137.50,443,443,TRUE,SIN,Asia Pacific,Singapore,245,6.77
8.219.4.122,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,6.77
47.242.232.14,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,66,6.77
8.210.3.24,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,6.77
47.236.116.26,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,6.76
8.210.101.157,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,49,6.76
8.219.3.53,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,6.76
47.243.183.127,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,77,6.76
8.219.248.47,2087,2087,TRUE,SIN,Asia Pacific,Singapore,148,6.75
8.219.58.64,443,443,TRUE,SIN,Asia Pacific,Singapore,183,6.75
8.219.13.143,443,443,TRUE,SIN,Asia Pacific,Singapore,165,6.74
8.210.174.156,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,77,6.74
47.74.5.99,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,79,6.73
47.236.149.107,2096,2096,TRUE,SIN,Asia Pacific,Singapore,65,6.73
8.219.145.245,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,6.73
8.222.253.235,2052,2052,FALSE,SIN,Asia Pacific,Singapore,25,6.73
47.236.93.176,8443,8443,TRUE,SIN,Asia Pacific,Singapore,69,6.73
47.242.174.27,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,6.73
8.219.42.72,2095,2095,FALSE,SIN,Asia Pacific,Singapore,37,6.72
47.243.107.148,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,6.72
47.236.87.206,8443,8443,TRUE,SIN,Asia Pacific,Singapore,51,6.72
8.218.105.223,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,67,6.72
8.218.119.115,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,78,6.72
47.245.108.213,2052,2052,FALSE,SIN,Asia Pacific,Singapore,28,6.71
8.219.12.152,2087,2087,TRUE,SIN,Asia Pacific,Singapore,27,6.71
8.222.152.165,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,6.71
8.219.170.223,80,80,FALSE,SIN,Asia Pacific,Singapore,17,6.7
8.219.102.252,8880,8880,FALSE,SIN,Asia Pacific,Singapore,37,6.7
47.236.168.17,2083,2083,TRUE,SIN,Asia Pacific,Singapore,90,6.7
8.219.42.72,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,6.7
8.222.221.90,2096,2096,TRUE,SIN,Asia Pacific,Singapore,40,6.7
47.236.169.15,2082,2082,FALSE,SIN,Asia Pacific,Singapore,27,6.67
8.218.207.169,80,80,FALSE,HKG,Asia Pacific,Hong Kong,50,6.67
47.236.170.54,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,6.67
8.219.5.10,2053,2053,TRUE,SIN,Asia Pacific,Singapore,116,6.66
8.219.12.152,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,6.66
8.217.149.28,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,108,6.66
8.218.122.55,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,6.66
47.236.116.182,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,6.66
8.219.170.232,8443,8443,TRUE,SIN,Asia Pacific,Singapore,101,6.66
8.219.82.35,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,6.66
47.236.121.7,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,6.66
47.236.116.182,2083,2083,TRUE,SIN,Asia Pacific,Singapore,73,6.65
8.222.180.86,2052,2052,FALSE,SIN,Asia Pacific,Singapore,23,6.65
8.210.9.129,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,56,6.64
8.219.201.245,2082,2082,FALSE,SIN,Asia Pacific,Singapore,27,6.64
47.236.117.48,2052,2052,FALSE,SIN,Asia Pacific,Singapore,23,6.64
8.222.211.16,8443,8443,TRUE,SIN,Asia Pacific,Singapore,45,6.63
47.236.164.215,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,6.63
47.236.117.48,2096,2096,TRUE,SIN,Asia Pacific,Singapore,86,6.63
8.219.77.222,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,6.62
8.210.107.246,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,55,6.62
47.76.80.72,80,80,FALSE,HKG,Asia Pacific,Hong Kong,41,6.62
47.242.17.250,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,109,6.61
8.222.164.209,8880,8880,FALSE,SIN,Asia Pacific,Singapore,30,6.61
8.210.156.6,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,76,6.61
8.219.197.111,2087,2087,TRUE,SIN,Asia Pacific,Singapore,71,6.61
47.236.144.208,2095,2095,FALSE,SIN,Asia Pacific,Singapore,8,6.61
47.243.162.49,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,57,6.61
8.219.170.232,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,6.61
8.222.208.38,2096,2096,TRUE,SIN,Asia Pacific,Singapore,61,6.6
47.245.118.70,2053,2053,TRUE,SIN,Asia Pacific,Singapore,57,6.6
8.218.65.237,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,38,6.6
47.236.123.133,2083,2083,TRUE,SIN,Asia Pacific,Singapore,66,6.59
8.219.137.50,2087,2087,TRUE,SIN,Asia Pacific,Singapore,184,6.59
8.210.101.157,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,93,6.59
8.222.187.4,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,6.59
8.222.249.98,2053,2053,TRUE,SIN,Asia Pacific,Singapore,85,6.58
8.222.237.131,2053,2053,TRUE,SIN,Asia Pacific,Singapore,55,6.58
8.222.210.182,2053,2053,TRUE,SIN,Asia Pacific,Singapore,52,6.58
47.236.167.231,2053,2053,TRUE,SIN,Asia Pacific,Singapore,72,6.58
8.217.164.10,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,140,6.58
8.217.251.62,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,6.58
8.219.11.158,8443,8443,TRUE,SIN,Asia Pacific,Singapore,67,6.57
47.236.121.23,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,6.57
47.236.10.182,2087,2087,TRUE,SIN,Asia Pacific,Singapore,46,6.57
8.219.114.201,443,443,TRUE,SIN,Asia Pacific,Singapore,175,6.56
47.236.116.26,80,80,FALSE,SIN,Asia Pacific,Singapore,16,6.56
8.218.188.129,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,58,6.56
8.219.12.152,8443,8443,TRUE,SIN,Asia Pacific,Singapore,27,6.56
47.245.33.59,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,92,6.56
47.236.165.25,8080,8080,FALSE,SIN,Asia Pacific,Singapore,46,6.56
47.236.172.95,2086,2086,FALSE,SIN,Asia Pacific,Singapore,73,6.56
47.236.202.91,8080,8080,FALSE,SIN,Asia Pacific,Singapore,224,6.56
8.222.146.222,2083,2083,TRUE,SIN,Asia Pacific,Singapore,59,6.56
8.210.174.156,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,79,6.56
8.218.85.128,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,41,6.55
8.222.222.64,2087,2087,TRUE,SIN,Asia Pacific,Singapore,108,6.55
8.219.42.72,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,6.55
47.236.144.196,2087,2087,TRUE,SIN,Asia Pacific,Singapore,59,6.55
47.236.144.208,2083,2083,TRUE,SIN,Asia Pacific,Singapore,89,6.55
8.222.222.64,2053,2053,TRUE,SIN,Asia Pacific,Singapore,25,6.54
8.222.152.165,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,6.54
47.74.43.95,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,391,6.54
8.219.201.8,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,6.54
8.218.22.210,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,42,6.54
8.219.153.237,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,230,6.53
8.222.150.197,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,6.53
8.219.86.200,80,80,FALSE,SIN,Asia Pacific,Singapore,47,6.53
47.245.86.230,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,6.53
8.218.207.169,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,41,6.52
8.219.241.189,2087,2087,TRUE,SIN,Asia Pacific,Singapore,120,6.52
8.219.50.180,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,6.52
8.210.192.93,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,78,6.52
8.218.201.73,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,107,6.52
47.236.117.48,2095,2095,FALSE,SIN,Asia Pacific,Singapore,53,6.51
8.219.40.255,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,6.51
8.222.174.108,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,6.51
8.219.66.156,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,94,6.51
8.218.65.237,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,57,6.51
47.242.59.216,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,72,6.5
47.74.37.50,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,69,6.5
8.219.209.14,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,6.49
8.222.144.117,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,6.49
8.219.5.10,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,6.49
8.222.202.163,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,6.49
8.209.243.162,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,78,6.48
47.236.130.95,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,6.48
8.219.163.195,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,6.47
47.236.11.84,80,80,FALSE,SIN,Asia Pacific,Singapore,23,6.47
8.219.60.54,2053,2053,TRUE,SIN,Asia Pacific,Singapore,134,6.47
8.219.197.111,2053,2053,TRUE,SIN,Asia Pacific,Singapore,83,6.46
47.236.121.7,8080,8080,FALSE,SIN,Asia Pacific,Singapore,50,6.46
8.210.66.190,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,35,6.46
47.242.176.237,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,6.45
8.219.110.88,2096,2096,TRUE,SIN,Asia Pacific,Singapore,153,6.45
8.219.0.162,2087,2087,TRUE,SIN,Asia Pacific,Singapore,74,6.45
47.74.17.71,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,119,6.45
47.236.174.206,80,80,FALSE,SIN,Asia Pacific,Singapore,26,6.45
47.91.16.214,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,94,6.45
8.219.126.240,2083,2083,TRUE,SIN,Asia Pacific,Singapore,195,6.45
8.218.136.25,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,61,6.45
47.245.84.124,2087,2087,TRUE,SIN,Asia Pacific,Singapore,40,6.44
8.218.22.210,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,52,6.44
8.218.149.193,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,63,6.44
47.91.16.214,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,228,6.44
8.210.174.156,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,64,6.43
47.236.87.246,2053,2053,TRUE,SIN,Asia Pacific,Singapore,7,6.43
8.217.251.62,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,52,6.43
47.236.121.23,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,6.43
8.222.146.222,2086,2086,FALSE,SIN,Asia Pacific,Singapore,42,6.42
8.217.250.222,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,6.42
47.236.171.205,2096,2096,TRUE,SIN,Asia Pacific,Singapore,103,6.42
8.217.91.121,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,6.42
8.219.196.24,2087,2087,TRUE,SIN,Asia Pacific,Singapore,98,6.41
47.245.86.230,2086,2086,FALSE,SIN,Asia Pacific,Singapore,42,6.41
8.222.254.91,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,6.4
47.245.115.6,2087,2087,TRUE,SIN,Asia Pacific,Singapore,10,6.39
47.243.107.148,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,60,6.39
47.242.17.250,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,6.39
8.217.147.230,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,61,6.39
47.245.84.124,80,80,FALSE,SIN,Asia Pacific,Singapore,36,6.38
47.241.209.61,443,443,TRUE,SIN,Asia Pacific,Singapore,13,6.38
8.218.65.237,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,89,6.37
8.219.103.126,8443,8443,TRUE,SIN,Asia Pacific,Singapore,209,6.37
47.76.80.72,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,6.36
47.245.93.74,80,80,FALSE,SIN,Asia Pacific,Singapore,26,6.36
8.218.119.115,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,41,6.36
8.218.2.181,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,91,6.36
8.219.101.72,2053,2053,TRUE,SIN,Asia Pacific,Singapore,146,6.36
47.245.118.70,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,6.35
47.236.121.23,8443,8443,TRUE,SIN,Asia Pacific,Singapore,74,6.35
47.242.54.157,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,78,6.34
47.242.17.250,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,74,6.34
8.210.9.129,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,37,6.34
47.242.174.27,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,6.34
47.236.169.141,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,6.34
47.236.121.7,8443,8443,TRUE,SIN,Asia Pacific,Singapore,59,6.34
8.219.13.143,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,6.33
8.210.65.1,80,80,FALSE,HKG,Asia Pacific,Hong Kong,39,6.33
47.236.202.91,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,6.33
8.222.214.231,80,80,FALSE,SIN,Asia Pacific,Singapore,5,6.33
47.242.174.27,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,42,6.33
47.236.253.41,8443,8443,TRUE,SIN,Asia Pacific,Singapore,56,6.32
