IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.116.26,2082,2082,FALSE,SIN,Asia Pacific,Singapore,7,6.06
8.219.111.175,80,80,FALSE,SIN,Asia Pacific,Singapore,5,6.05
8.222.212.219,2087,2087,TRUE,SIN,Asia Pacific,Singapore,83,6.05
8.218.122.55,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,59,6.05
8.222.150.197,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,6.05
47.245.86.230,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,6.05
8.219.159.232,8443,8443,TRUE,SIN,Asia Pacific,Singapore,58,6.04
8.218.243.95,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,51,6.04
47.236.180.51,2087,2087,TRUE,SIN,Asia Pacific,Singapore,26,6.04
8.218.143.10,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,49,6.04
47.91.31.231,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,147,6.04
8.218.136.25,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,72,6.04
8.210.3.24,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,52,6.04
47.243.183.127,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,75,6.04
47.243.162.49,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,43,6.04
8.222.222.64,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,6.03
8.210.3.24,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,55,6.03
47.236.158.158,2083,2083,TRUE,SIN,Asia Pacific,Singapore,54,6.03
47.236.180.51,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,6.03
8.219.113.232,2053,2053,TRUE,SIN,Asia Pacific,Singapore,30,6.03
8.219.60.68,2083,2083,TRUE,SIN,Asia Pacific,Singapore,123,6.03
8.218.119.115,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,102,6.03
8.222.213.221,2087,2087,TRUE,SIN,Asia Pacific,Singapore,64,6.02
47.236.10.182,2096,2096,TRUE,SIN,Asia Pacific,Singapore,106,6.02
8.219.6.157,2096,2096,TRUE,SIN,Asia Pacific,Singapore,46,6.02
8.219.99.8,8443,8443,TRUE,SIN,Asia Pacific,Singapore,101,6.02
47.242.54.157,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,75,6.02
8.219.140.229,8443,8443,TRUE,SIN,Asia Pacific,Singapore,80,6.01
8.219.206.53,443,443,TRUE,SIN,Asia Pacific,Singapore,99,6.01
8.219.156.148,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,6.01
8.222.208.83,2053,2053,TRUE,SIN,Asia Pacific,Singapore,120,6.01
8.219.196.117,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,6.01
47.236.165.25,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,6
8.219.111.175,8443,8443,TRUE,SIN,Asia Pacific,Singapore,60,6
8.219.199.220,2053,2053,TRUE,SIN,Asia Pacific,Singapore,53,6
8.222.212.172,443,443,TRUE,SIN,Asia Pacific,Singapore,101,6
8.218.48.92,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,91,5.99
8.222.208.38,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,5.99
8.217.193.25,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,59,5.99
8.219.40.37,2083,2083,TRUE,SIN,Asia Pacific,Singapore,70,5.99
8.217.193.25,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,39,5.99
8.222.197.251,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,5.99
47.74.45.143,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,71,5.98
8.222.174.108,2053,2053,TRUE,SIN,Asia Pacific,Singapore,135,5.98
8.222.253.235,8443,8443,TRUE,SIN,Asia Pacific,Singapore,19,5.98
8.222.202.163,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,5.98
8.222.137.192,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,5.98
47.236.171.205,8443,8443,TRUE,SIN,Asia Pacific,Singapore,79,5.98
8.218.127.249,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,52,5.98
8.218.2.181,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,5.97
8.218.204.128,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,68,5.97
8.219.103.57,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,5.97
8.218.119.115,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,103,5.97
8.222.208.83,2083,2083,TRUE,SIN,Asia Pacific,Singapore,107,5.96
8.222.146.222,2095,2095,FALSE,SIN,Asia Pacific,Singapore,4,5.96
8.219.157.97,8880,8880,FALSE,SIN,Asia Pacific,Singapore,6,5.96
8.217.239.116,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,79,5.96
47.236.146.249,2087,2087,TRUE,SIN,Asia Pacific,Singapore,105,5.96
47.76.33.40,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,75,5.95
8.210.245.224,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,43,5.95
8.217.149.28,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,69,5.95
47.236.117.48,443,443,TRUE,SIN,Asia Pacific,Singapore,59,5.95
8.222.162.45,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,5.95
47.236.146.249,443,443,TRUE,SIN,Asia Pacific,Singapore,108,5.94
47.236.253.41,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,5.94
8.219.82.35,2096,2096,TRUE,SIN,Asia Pacific,Singapore,33,5.94
8.217.221.165,443,443,TRUE,HKG,Asia Pacific,Hong Kong,111,5.93
47.236.104.98,2087,2087,TRUE,SIN,Asia Pacific,Singapore,70,5.93
8.219.72.50,8443,8443,TRUE,SIN,Asia Pacific,Singapore,40,5.93
8.219.87.34,2053,2053,TRUE,SIN,Asia Pacific,Singapore,73,5.93
8.210.101.157,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,74,5.93
8.222.249.190,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,5.93
8.219.61.52,443,443,TRUE,SIN,Asia Pacific,Singapore,80,5.93
8.222.254.91,2096,2096,TRUE,SIN,Asia Pacific,Singapore,73,5.92
47.243.70.197,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,67,5.92
8.217.248.220,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,77,5.92
47.236.144.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,46,5.92
47.91.31.231,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,73,5.92
8.219.142.229,2096,2096,TRUE,SIN,Asia Pacific,Singapore,70,5.92
47.242.155.183,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,94,5.91
8.222.213.221,8443,8443,TRUE,SIN,Asia Pacific,Singapore,90,5.91
8.219.93.5,80,80,FALSE,SIN,Asia Pacific,Singapore,6,5.91
8.222.136.247,8443,8443,TRUE,SIN,Asia Pacific,Singapore,92,5.91
8.217.164.10,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,69,5.9
47.243.70.197,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,5.9
47.74.7.51,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,97,5.9
47.236.104.98,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,5.9
47.242.79.71,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,95,5.9
47.243.107.148,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,103,5.9
47.236.87.246,2086,2086,FALSE,SIN,Asia Pacific,Singapore,26,5.89
8.222.140.87,443,443,TRUE,SIN,Asia Pacific,Singapore,113,5.88
8.219.6.157,2087,2087,TRUE,SIN,Asia Pacific,Singapore,138,5.88
8.222.219.34,8443,8443,TRUE,SIN,Asia Pacific,Singapore,95,5.88
8.217.91.121,80,80,FALSE,HKG,Asia Pacific,Hong Kong,52,5.88
8.219.206.53,2096,2096,TRUE,SIN,Asia Pacific,Singapore,88,5.87
47.242.17.250,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,89,5.87
8.222.221.109,443,443,TRUE,SIN,Asia Pacific,Singapore,97,5.87
8.219.222.98,443,443,TRUE,SIN,Asia Pacific,Singapore,75,5.87
8.222.221.86,2053,2053,TRUE,SIN,Asia Pacific,Singapore,93,5.87
47.243.162.49,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,5.86
47.236.144.156,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,5.86
8.210.250.120,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,42,5.86
47.245.93.74,8080,8080,FALSE,SIN,Asia Pacific,Singapore,24,5.86
47.236.117.48,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,5.86
8.222.223.34,2053,2053,TRUE,SIN,Asia Pacific,Singapore,98,5.85
8.219.72.50,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,5.84
8.219.51.211,2087,2087,TRUE,SIN,Asia Pacific,Singapore,86,5.84
8.222.208.83,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,5.84
47.236.169.164,2095,2095,FALSE,SIN,Asia Pacific,Singapore,23,5.84
47.242.79.71,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,36,5.84
47.242.59.216,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,52,5.84
8.219.11.158,8080,8080,FALSE,SIN,Asia Pacific,Singapore,35,5.83
8.222.212.219,2053,2053,TRUE,SIN,Asia Pacific,Singapore,152,5.83
8.218.136.25,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,52,5.83
47.236.10.100,2083,2083,TRUE,SIN,Asia Pacific,Singapore,92,5.83
47.74.43.95,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,74,5.83
8.222.222.64,8880,8880,FALSE,SIN,Asia Pacific,Singapore,16,5.82
8.219.40.255,80,80,FALSE,SIN,Asia Pacific,Singapore,16,5.82
8.222.244.123,2052,2052,FALSE,SIN,Asia Pacific,Singapore,8,5.82
8.218.18.235,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,67,5.82
8.219.215.214,443,443,TRUE,SIN,Asia Pacific,Singapore,96,5.81
47.76.80.72,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,5.81
8.218.201.73,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,5.81
8.222.184.198,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,5.81
47.236.11.84,2096,2096,TRUE,SIN,Asia Pacific,Singapore,128,5.81
8.210.250.120,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,36,5.8
47.236.168.17,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,5.8
8.222.226.15,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,5.8
8.222.193.208,2083,2083,TRUE,SIN,Asia Pacific,Singapore,114,5.8
47.236.125.62,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,81,5.8
8.219.113.232,8443,8443,TRUE,SIN,Asia Pacific,Singapore,124,5.8
8.219.103.57,2052,2052,FALSE,SIN,Asia Pacific,Singapore,5,5.8
8.222.162.45,2082,2082,FALSE,SIN,Asia Pacific,Singapore,33,5.8
8.222.244.123,2095,2095,FALSE,SIN,Asia Pacific,Singapore,34,5.79
8.219.170.223,2086,2086,FALSE,SIN,Asia Pacific,Singapore,38,5.79
8.219.61.52,2083,2083,TRUE,SIN,Asia Pacific,Singapore,69,5.79
8.222.162.45,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,5.79
47.236.169.141,8080,8080,FALSE,SIN,Asia Pacific,Singapore,59,5.79
47.74.37.50,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,73,5.79
47.236.150.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,5.78
8.222.198.105,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,5.78
47.236.202.91,2053,2053,TRUE,SIN,Asia Pacific,Singapore,72,5.78
8.222.212.172,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,5.78
47.91.16.112,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,73,5.78
8.218.127.249,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,5.78
8.219.42.72,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,5.78
47.236.174.206,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,5.77
47.236.171.205,2095,2095,FALSE,SIN,Asia Pacific,Singapore,41,5.77
8.222.180.86,2083,2083,TRUE,SIN,Asia Pacific,Singapore,73,5.77
8.218.122.55,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,70,5.77
8.219.104.242,80,80,FALSE,SIN,Asia Pacific,Singapore,3,5.77
8.219.103.57,2082,2082,FALSE,SIN,Asia Pacific,Singapore,24,5.76
8.210.9.129,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,41,5.76
8.219.82.35,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,5.76
8.222.254.91,8443,8443,TRUE,SIN,Asia Pacific,Singapore,70,5.76
8.222.214.13,2052,2052,FALSE,SIN,Asia Pacific,Singapore,5,5.76
8.218.127.249,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,82,5.76
47.242.54.157,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,41,5.75
47.236.5.223,2096,2096,TRUE,SIN,Asia Pacific,Singapore,115,5.75
8.222.249.98,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,5.74
47.236.169.141,2095,2095,FALSE,SIN,Asia Pacific,Singapore,40,5.74
8.219.67.133,2095,2095,FALSE,SIN,Asia Pacific,Singapore,43,5.74
8.219.40.37,2086,2086,FALSE,SIN,Asia Pacific,Singapore,6,5.74
8.222.202.163,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,5.74
47.236.121.7,80,80,FALSE,SIN,Asia Pacific,Singapore,7,5.73
8.222.150.197,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,5.73
8.222.174.108,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,5.73
8.222.219.34,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,5.73
8.219.152.195,80,80,FALSE,SIN,Asia Pacific,Singapore,23,5.72
8.219.153.237,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,79,5.72
8.218.158.94,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,67,5.72
8.218.48.92,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,54,5.72
8.219.107.135,8443,8443,TRUE,SIN,Asia Pacific,Singapore,56,5.72
47.245.93.74,8880,8880,FALSE,SIN,Asia Pacific,Singapore,62,5.71
47.245.31.226,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,86,5.71
47.236.169.164,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,5.7
8.210.101.157,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,5.7
8.217.147.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,75,5.7
8.219.4.122,2096,2096,TRUE,SIN,Asia Pacific,Singapore,90,5.7
8.219.124.227,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,5.7
47.236.167.231,8880,8880,FALSE,SIN,Asia Pacific,Singapore,12,5.7
8.219.228.186,8443,8443,TRUE,SIN,Asia Pacific,Singapore,53,5.7
8.219.200.145,443,443,TRUE,SIN,Asia Pacific,Singapore,95,5.69
8.222.137.192,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,5.69
8.219.67.133,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,5.69
47.242.54.157,443,443,TRUE,HKG,Asia Pacific,Hong Kong,46,5.69
47.245.93.74,2095,2095,FALSE,SIN,Asia Pacific,Singapore,43,5.69
8.219.3.53,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,5.69
8.218.48.92,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,176,5.68
47.243.27.217,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,69,5.68
47.245.114.163,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,5.67
8.219.124.227,2087,2087,TRUE,SIN,Asia Pacific,Singapore,114,5.67
47.236.172.71,8880,8880,FALSE,SIN,Asia Pacific,Singapore,26,5.67
8.219.170.223,2053,2053,TRUE,SIN,Asia Pacific,Singapore,47,5.67
8.219.61.52,8080,8080,FALSE,SIN,Asia Pacific,Singapore,35,5.66
47.236.166.131,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,5.66
8.218.18.132,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,64,5.66
47.236.104.11,2083,2083,TRUE,SIN,Asia Pacific,Singapore,33,5.66
8.219.11.158,2087,2087,TRUE,SIN,Asia Pacific,Singapore,144,5.66
8.222.208.83,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,5.66
47.236.10.100,2096,2096,TRUE,SIN,Asia Pacific,Singapore,143,5.65
8.219.61.52,2096,2096,TRUE,SIN,Asia Pacific,Singapore,58,5.65
8.222.140.87,80,80,FALSE,SIN,Asia Pacific,Singapore,12,5.65
47.76.80.72,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,51,5.65
8.219.4.122,2083,2083,TRUE,SIN,Asia Pacific,Singapore,93,5.65
8.219.106.156,8443,8443,TRUE,SIN,Asia Pacific,Singapore,52,5.64
8.222.160.176,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,5.64
8.210.250.120,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,38,5.63
8.222.180.242,80,80,FALSE,SIN,Asia Pacific,Singapore,43,5.63
8.219.84.214,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,5.63
8.219.157.97,443,443,TRUE,SIN,Asia Pacific,Singapore,59,5.62
47.74.34.47,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,82,5.62
47.236.87.206,2083,2083,TRUE,SIN,Asia Pacific,Singapore,38,5.62
8.222.212.219,2096,2096,TRUE,SIN,Asia Pacific,Singapore,76,5.62
47.245.115.6,2053,2053,TRUE,SIN,Asia Pacific,Singapore,80,5.61
8.219.1.92,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,5.61
47.236.164.215,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,5.61
8.222.210.182,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,5.61
8.218.146.204,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,72,5.61
8.218.8.142,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,94,5.6
47.236.5.223,2053,2053,TRUE,SIN,Asia Pacific,Singapore,108,5.6
47.236.87.206,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,5.6
8.222.212.172,80,80,FALSE,SIN,Asia Pacific,Singapore,5,5.6
8.219.141.174,2083,2083,TRUE,SIN,Asia Pacific,Singapore,52,5.6
47.242.17.250,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,78,5.6
8.218.181.189,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,105,5.6
47.236.167.231,2082,2082,FALSE,SIN,Asia Pacific,Singapore,30,5.59
8.217.167.88,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,5.59
47.236.121.7,2087,2087,TRUE,SIN,Asia Pacific,Singapore,40,5.59
47.91.16.214,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,123,5.59
8.219.93.5,2087,2087,TRUE,SIN,Asia Pacific,Singapore,56,5.59
47.236.254.120,8443,8443,TRUE,SIN,Asia Pacific,Singapore,66,5.59
8.219.107.199,2096,2096,TRUE,SIN,Asia Pacific,Singapore,56,5.58
8.210.250.120,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,49,5.58
8.210.66.190,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,58,5.58
47.236.10.182,8443,8443,TRUE,SIN,Asia Pacific,Singapore,52,5.57
47.242.155.183,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,54,5.57
8.217.159.210,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,5.57
8.219.156.148,8443,8443,TRUE,SIN,Asia Pacific,Singapore,74,5.57
47.236.174.206,2082,2082,FALSE,SIN,Asia Pacific,Singapore,35,5.57
47.236.5.223,2052,2052,FALSE,SIN,Asia Pacific,Singapore,38,5.57
8.219.12.152,2083,2083,TRUE,SIN,Asia Pacific,Singapore,63,5.57
47.236.144.196,2087,2087,TRUE,SIN,Asia Pacific,Singapore,73,5.57
47.236.75.113,2083,2083,TRUE,SIN,Asia Pacific,Singapore,104,5.56
8.210.245.224,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,37,5.56
8.219.170.223,2083,2083,TRUE,SIN,Asia Pacific,Singapore,75,5.56
47.236.167.231,8443,8443,TRUE,SIN,Asia Pacific,Singapore,79,5.55
8.219.114.201,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,5.55
47.236.166.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,28,5.55
47.243.107.148,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,100,5.55
47.236.93.176,80,80,FALSE,SIN,Asia Pacific,Singapore,7,5.54
47.76.77.103,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,78,5.54
8.218.65.237,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,38,5.54
8.217.149.28,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,72,5.54
8.217.164.10,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,55,5.54
8.222.237.131,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,5.54
8.217.251.62,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,60,5.53
8.222.223.34,2083,2083,TRUE,SIN,Asia Pacific,Singapore,63,5.53
8.222.213.221,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,5.53
47.74.44.134,80,80,FALSE,NRT,Asia Pacific,Tokyo,85,5.52
8.222.212.172,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,5.52
8.219.142.229,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,5.52
8.218.204.128,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,91,5.51
47.236.144.208,2087,2087,TRUE,SIN,Asia Pacific,Singapore,80,5.51
8.218.48.92,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,124,5.51
8.219.60.68,2095,2095,FALSE,SIN,Asia Pacific,Singapore,25,5.51
47.74.43.95,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,70,5.51
8.222.202.163,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,5.5
8.217.167.88,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,42,5.5
47.245.126.151,2086,2086,FALSE,SIN,Asia Pacific,Singapore,357,5.5
47.236.169.15,2087,2087,TRUE,SIN,Asia Pacific,Singapore,114,5.5
8.218.3.12,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,58,5.49
8.219.122.96,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,5.49
8.222.193.208,8080,8080,FALSE,SIN,Asia Pacific,Singapore,8,5.49
8.219.228.186,2053,2053,TRUE,SIN,Asia Pacific,Singapore,58,5.48
8.222.150.197,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,5.48
47.245.114.163,80,80,FALSE,SIN,Asia Pacific,Singapore,35,5.48
8.210.66.190,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,75,5.48
8.219.13.143,80,80,FALSE,SIN,Asia Pacific,Singapore,11,5.48
8.217.164.10,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,60,5.47
8.219.157.97,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,5.47
47.236.93.176,8443,8443,TRUE,SIN,Asia Pacific,Singapore,69,5.47
47.245.93.74,2096,2096,TRUE,SIN,Asia Pacific,Singapore,114,5.47
47.243.42.219,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,36,5.46
47.236.169.141,80,80,FALSE,SIN,Asia Pacific,Singapore,33,5.46
47.245.108.213,8443,8443,TRUE,SIN,Asia Pacific,Singapore,136,5.46
8.222.193.208,2095,2095,FALSE,SIN,Asia Pacific,Singapore,4,5.46
8.222.212.172,2087,2087,TRUE,SIN,Asia Pacific,Singapore,79,5.45
47.242.59.216,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,54,5.45
47.74.34.47,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,111,5.45
8.222.211.16,2083,2083,TRUE,SIN,Asia Pacific,Singapore,33,5.45
8.218.143.10,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,107,5.45
8.222.134.170,80,80,FALSE,SIN,Asia Pacific,Singapore,4,5.45
8.222.213.221,2083,2083,TRUE,SIN,Asia Pacific,Singapore,50,5.45
47.242.171.94,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,37,5.45
8.222.236.229,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,5.45
47.236.150.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,75,5.44
47.76.77.103,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,5.44
8.219.107.199,2096,2096,TRUE,SIN,Asia Pacific,Singapore,93,5.44
8.219.104.37,2052,2052,FALSE,SIN,Asia Pacific,Singapore,3,5.44
47.236.165.25,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,5.43
8.219.13.143,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,5.43
47.236.174.206,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,5.43
47.236.10.100,8443,8443,TRUE,SIN,Asia Pacific,Singapore,94,5.43
8.218.65.237,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,49,5.43
8.222.208.83,8080,8080,FALSE,SIN,Asia Pacific,Singapore,33,5.43
8.219.40.37,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,5.43
8.222.174.108,2083,2083,TRUE,SIN,Asia Pacific,Singapore,82,5.42
47.245.84.124,80,80,FALSE,SIN,Asia Pacific,Singapore,35,5.42
47.76.33.40,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,78,5.42
47.242.17.250,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,56,5.42
47.236.149.107,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,5.42
47.236.123.133,8080,8080,FALSE,SIN,Asia Pacific,Singapore,26,5.42
8.218.52.115,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,66,5.41
47.236.93.176,8443,8443,TRUE,SIN,Asia Pacific,Singapore,37,5.41
47.243.107.148,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,73,5.41
8.218.48.92,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,36,5.41
47.236.149.107,2096,2096,TRUE,SIN,Asia Pacific,Singapore,91,5.41
8.210.9.129,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,52,5.4
47.91.16.112,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,108,5.4
8.222.214.231,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,5.4
47.76.80.72,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,70,5.4
47.243.70.197,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,41,5.4
47.91.31.231,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,84,5.4
47.238.4.124,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,42,5.4
8.222.162.45,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,5.4
8.222.136.247,2053,2053,TRUE,SIN,Asia Pacific,Singapore,104,5.4
8.222.160.176,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,5.4
47.243.70.197,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,46,5.4
